d_loss, g_loss
-34.313835, 2.4898171
-16.267246, 7.448804
-28.61132, -8.517718
-14.349294, -7.038081
-27.592686, 0.9392123
-35.0863, -0.34833384
-3.8358393, 6.726644
-28.528889, -11.416772
-9.675709, 19.17728
-31.885212, 5.03919
-29.233967, 9.729926
-18.29985, 17.66084
-21.364239, -6.6554785
-27.52116, 19.23024
-19.633762, 9.943252
-33.096935, -18.058027
-22.153252, -21.072186
-16.849072, 0.07364607
-22.207632, -12.258184
-22.758041, -15.564039
-15.868919, -9.432055
-18.894974, -8.489967
-16.324272, -7.104411
-20.770065, -27.26553
-24.351961, -9.736007
-25.592136, -26.909233
-11.169915, -20.022785
-23.975334, -23.33359
-12.785961, -15.108177
-19.201525, -26.50056
-11.004498, -25.388296
-18.790188, -25.137377
-14.787518, -21.956621
-21.74329, -9.86956
-27.490704, -5.978075
-26.082602, -8.072546
-24.699917, -16.027023
-18.717203, -7.372908
-9.9716835, -15.334804
-22.50912, -12.264463
-23.620844, -17.487713
-26.328634, -43.765545
-32.426266, -35.333324
-18.137686, -37.799088
-22.160692, -27.350765
-15.500986, -17.909914
-25.098362, 3.4713461
-24.307016, -12.835314
-27.143684, -29.641275
-17.554714, -19.805973
-11.897961, -5.3238764
-17.063118, -0.5660747
-15.0368805, -12.247745
-22.641102, -22.091007
-16.941618, -16.941757
-26.186096, -29.654934
-35.035866, -6.071884
-16.75306, 8.379988
-8.833851, 4.682764
-16.345652, -23.27437
-15.853952, -15.975681
-11.666327, -14.364054
-12.051701, -20.746098
-16.14055, -23.011951
-20.082565, -15.051408
-20.315853, -36.80995
-14.574705, -51.956604
-15.955261, -52.656532
-12.234701, -40.75969
-16.239319, -26.773415
-14.35297, -43.26699
-10.201473, -53.83673
-20.876406, -68.09842
-31.375347, -25.789005
-14.098737, -30.48569
-14.34231, -31.351883
-16.478512, -28.295164
-12.22757, -18.57387
-11.256789, -28.21289
-9.349286, -7.5230236
-25.723127, -11.988233
-12.506393, -30.8142
-17.622637, -44.664265
-11.167544, -23.9468
-13.046723, -31.176702
-17.033495, -32.429966
-15.352392, -43.157845
-24.600475, -36.498745
-22.190435, -13.649858
-14.121641, -22.261463
-18.252855, -28.89414
-13.02042, -18.980547
-17.434256, -14.389545
-14.432261, 6.28039
-17.946735, -4.26366
-21.093899, 4.5979395
-11.234837, -19.911953
-23.24522, -45.836647
-13.112514, -29.767792
-18.826324, -39.012566
-14.032595, -47.38697
-3.1449075, -51.19026
-17.89798, -60.539635
-7.698441, -50.896736
-12.84584, -42.2667
-13.917234, -31.741749
-21.497482, -4.4967732
-13.661918, -0.18587089
-12.318674, -15.61961
-11.458266, -9.453125
-14.253693, -3.7356586
-16.600563, -11.883581
-13.885246, -21.447811
-16.060818, -24.6594
-9.0053215, -21.91278
-7.562771, -35.259365
-15.88149, -32.038353
-7.228959, -33.97542
-17.717762, -24.931324
-17.448036, -8.701357
-11.906135, -10.614351
-17.762058, -27.484032
-14.157503, -33.064983
-18.804806, -34.733906
-21.018261, -25.706814
-13.953123, -43.139133
-14.08457, -32.996975
-10.479622, -31.814186
-22.267673, 0.85942495
-17.896076, -30.558737
-16.600298, -38.016895
-14.299721, -24.692661
-16.257355, -18.479082
-12.577108, -31.9399
-18.529598, -13.16227
-12.087604, -27.971615
-5.0487556, -32.80776
-12.340438, -27.990227
-5.50134, -19.406761
-13.258425, -20.420605
-12.826359, -30.884874
-15.1798935, -19.007755
-10.604448, -33.630867
-13.770552, -31.037266
-18.186083, -56.86336
-20.997906, -28.123114
-11.329542, -25.67237
-16.84355, -11.206633
-15.721258, -2.9809394
-7.9971867, -22.725769
-17.647501, -27.357697
-15.477083, -36.27628
-10.645846, -34.560753
-6.034872, -45.16016
-8.686307, -24.851162
-10.552204, -22.001139
-15.434218, -12.26683
-14.517309, -33.157482
-9.775646, -41.53736
-4.2382174, -17.251165
-11.466806, -32.32155
-6.6187243, -28.225103
-11.787882, -18.476284
-10.562657, -22.007843
-8.698231, -24.249165
-14.737456, -27.072062
-12.030593, -36.528496
-8.005846, -18.763271
-10.153832, -35.0623
-15.659034, -37.11072
-14.059689, -7.961185
-5.6016464, -34.63896
-13.19665, -25.20736
-3.6435215, -35.92736
-15.208113, -47.32157
-1.6231499, -37.127193
-15.505001, -19.585398
-12.346486, -16.086609
-14.693934, -30.545576
-6.0684786, -25.56417
-2.182713, -25.149261
-7.0406256, -31.749737
-10.615955, -42.527527
-15.988868, -58.103523
-11.1510105, -41.26281
-7.7957306, -21.750404
-8.773548, -45.569027
-7.6278143, -30.62037
-5.1750607, -18.325989
-20.168356, 3.777094
-12.952603, -0.0966084
-10.363468, 2.169042
-7.940545, -5.441647
-10.073206, -33.47214
-12.075881, -45.69751
-7.7748947, -41.166653
-2.1220424, -50.9607
-11.476157, -23.436811
-9.486666, -21.8751
-12.973116, -29.378029
-8.734758, -48.18008
-12.944544, -26.589035
-7.0461445, -23.590567
-6.2507696, -36.733734
-4.8743615, -41.04589
-10.06825, -45.98927
-14.058687, -66.585625
-12.046642, -53.5698
-5.0942483, -35.296658
-7.062963, -9.2844715
-10.148853, -8.130312
-12.498836, -7.152709
-13.58553, -9.357341
-15.6578865, -41.845726
-4.110735, -48.92079
-8.954275, -43.353844
-10.89946, -52.89106
-8.224733, -48.593678
-3.1810498, -17.172953
-13.793933, -40.136528
-9.542936, -22.396526
-4.857778, -27.981602
-6.3910837, -15.06261
-8.171106, -20.247711
-16.326067, -10.126106
-2.72224, -23.636127
-7.2109823, -31.933548
-7.969736, -32.71339
-3.176343, -26.275604
-9.3758745, -16.476284
-9.377886, -37.867867
-6.9107537, -25.688877
-9.452188, -9.517352
-8.609325, -21.708952
-7.348926, -28.468536
-17.812899, -34.97075
-9.17281, -46.295967
-15.293558, -26.138102
-6.0717125, -32.55334
-7.6073074, -41.283592
-3.9115257, -31.14542
-8.426443, -16.688496
-11.409368, -13.480266
-9.694357, -12.2199745
-9.88812, -27.22053
0.45667517, -28.603264
-8.010223, -57.506916
-16.685478, -35.33805
-4.8991795, -25.672482
-14.188777, -13.27653
-11.341813, 7.2515182
-8.515761, 8.353598
-12.980002, -11.67082
-6.2548585, -25.152302
-3.6147323, -25.033596
-4.062853, -53.61717
-7.618183, -51.279716
-8.145719, -28.59207
-1.5305457, -24.669708
-7.3589864, -19.169926
-6.186577, -16.552979
-4.3211207, -29.517042
-6.3097425, -29.455074
-9.065048, -48.96633
-5.00909, -41.23368
-9.6372175, -29.828846
-18.437445, -56.34372
-8.959428, -11.729451
-9.599432, -10.165832
-0.39694095, -51.340958
-4.4169106, -41.640358
-2.5056593, -29.16631
-6.878738, -25.122414
-4.6257277, -11.779865
-5.040387, -28.786137
-4.729926, -39.300213
-7.194801, -50.370224
-10.796641, -24.515175
-6.958146, -40.421875
-5.220404, -32.640427
-11.990006, -52.84693
-8.404196, -15.611538
-11.103117, -15.310601
-4.073037, -29.860004
-4.840593, -14.544874
-2.2270322, -41.2974
-4.717916, -27.692682
-0.4047544, -42.109253
-11.027345, -31.282333
-8.413224, -3.8494864
-3.3645678, -4.121266
-11.332942, 1.859154
-10.669647, -36.486366
-5.121582, -68.81265
-6.863327, -64.70801
-7.7912464, -35.11621
-7.1311655, -20.30813
-10.131519, -25.329615
-7.8923917, -9.266132
-11.657781, -1.0143864
-4.8951855, -16.559841
-7.302246, -25.102516
-7.611678, -29.325989
-1.7439208, -36.594727
-7.9517756, -44.87467
-4.625017, -44.887093
-12.194055, -6.837045
-5.2437367, -39.939407
-10.251635, -26.44108
-3.1714356, 5.9558296
-8.988077, -20.828308
-10.605719, -8.593716
-4.9570174, -28.101917
-7.3091993, -57.122902
-12.016982, -32.011406
-6.0931892, -15.600132
-5.7348003, 7.0624437
-6.290829, -33.518215
-9.60542, -24.082958
-4.0600977, -38.738277
-8.431446, -23.417503
-11.922472, -26.919827
-9.890757, -19.216305
-5.1665325, -11.95141
-3.0856388, -35.432243
-4.5211263, -11.697416
-3.5433536, -42.593945
-4.4707136, -43.79909
-0.89456856, -28.38836
-7.573916, -17.159397
-6.139637, -12.332472
-2.6040514, 23.737715
-14.811719, 7.9490395
-5.527298, -10.697144
-6.817551, -18.663572
-12.126374, -23.588913
-3.385964, -30.881641
-7.9103107, -50.29615
-4.1437936, -50.67694
-4.7896066, -29.553928
-4.3880134, -25.257652
-5.3002696, 11.907934
-7.3701725, -6.2896547
-4.5103245, 15.533691
-7.535612, -23.176163
-5.462703, -39.920372
-7.0121727, -39.95831
-7.9725065, -66.16791
-10.993071, -51.244354
-3.650954, -50.97155
-0.3084348, -21.399605
-4.5483537, -35.049355
-9.904833, -37.170044
-5.419286, -20.139992
-4.2306113, -10.2720995
-4.9147077, -9.584681
-6.579207, -16.41396
-6.1581116, -28.4459
-4.078346, -51.364082
-8.419217, -19.293749
-7.2519565, -18.746555
-14.0569105, -22.91735
-1.361547, -20.103458
-7.0944047, -12.06908
-2.387042, -16.33044
-6.574447, -26.115217
-8.573202, -50.9115
-3.6088202, -24.598068
-5.9435883, -41.88368
-5.019727, -45.953987
-6.9694085, -13.391848
-3.4102435, -7.882562
-7.8109074, 16.336506
-5.5794625, -19.245161
-11.037962, -32.17779
-7.49797, -22.905453
-6.7263236, -66.93935
-5.9944043, -41.135284
-6.565815, -39.606575
-4.3227973, -12.844804
-4.2807903, 10.510256
-2.2144117, -7.5962925
-7.2466135, 18.116882
-4.7138224, -26.013998
-3.1844003, -39.50389
-8.588441, -50.1364
-7.5345807, -24.428772
-7.2075567, -53.22283
0.6771298, -24.64226
-10.405725, -30.854761
-11.254047, -3.4352963
-1.819262, -13.684322
-4.7313147, -21.258442
-0.9800074, -26.865597
-2.3187926, -49.097336
-6.506872, -18.036255
-3.128903, -33.67461
-5.83693, 2.6981902
-1.3726417, -13.237551
-3.3466098, -44.26645
-7.469904, -52.930187
-2.5170033, -42.801723
-6.8253174, -58.49202
-0.22506338, -35.287262
-10.895529, -16.261112
-3.0150468, 0.50627136
-5.8414316, -2.4756188
-3.7641559, -4.428272
-4.302627, -8.095559
-3.5640357, -17.639294
-4.849908, -39.6841
-7.7705507, -24.442093
-2.891727, -39.928963
-4.6005526, -26.481274
-6.934075, -17.156971
-5.9742665, -36.450035
-9.8673, -20.67417
-5.849086, -17.539778
-10.411176, -19.353142
-5.3742056, -51.08589
-4.8414927, -28.063032
-3.3264775, -38.023746
-5.914434, -19.18428
-4.890245, -6.7734375
-4.832432, -29.896538
-8.2178755, -17.35862
-1.5168766, -40.328667
-6.3186545, -14.430555
-7.0486054, -30.093489
-11.187317, -1.7925167
-2.2321243, -41.273296
-9.340056, -29.27708
-7.8443513, -32.795937
-1.5099533, -34.518356
-7.855426, -27.846283
-6.0297194, -27.797628
-5.1336336, -47.412743
-2.1797442, -36.208652
-10.000474, -31.167458
-10.228544, -1.422545
-2.3138826, -6.6607423
-7.716918, -37.47657
-7.5268726, -36.301025
-3.9529305, -46.765915
-9.9604645, -7.916133
-6.2844906, -19.34099
-2.4229338, -22.580544
-1.9443222, -14.982728
-3.4701774, -17.017395
-6.3804164, 1.4316785
-4.654874, -8.547991
-5.15361, -25.692715
-6.4782805, -2.7428408
-4.350799, -24.033455
-3.626854, -27.161512
1.8704355, -5.729375
-8.372457, -2.5513346
-3.3770165, -12.198243
-7.4679704, 0.17926073
-5.1979146, -20.646044
-5.872836, -14.404611
-8.641821, -15.004686
-3.5732152, -32.195484
-4.999733, -30.504301
-5.512435, 4.8206472
-7.80785, 5.276613
-4.2944326, 18.70977
-12.386612, -3.06081
-3.5147767, -11.8664255
-3.0272417, -29.460857
-5.4177957, -22.257215
-3.844821, -16.414442
-8.551696, -11.782679
-3.9031074, -35.109
-8.705067, -41.391808
0.44975618, -14.284923
-4.6518664, 6.638884
-3.9179404, 16.644289
-2.5022724, -4.863043
-4.8814607, -11.955726
-5.140103, -35.584854
-4.608687, -40.273045
-2.980509, -29.96367
-2.9733615, -28.25182
-3.1598034, -28.6311
-2.1968195, 0.26875806
-3.8353987, -4.1515207
-4.623559, -22.626406
-1.8631046, -50.57277
-12.898817, -19.600788
-1.3124366, -25.734978
-6.1511035, -13.7954235
-7.0277305, -14.50011
-6.568644, -5.6085997
-5.2404284, -30.475962
-4.263769, -25.692715
-2.2268322, 0.41974127
-6.662015, -40.594925
-1.9618368, -32.896915
-4.150784, -16.309792
-2.8397098, -21.775272
-7.361707, -9.976401
-4.480045, -14.852631
-6.179482, -16.395302
-2.7963462, -22.27329
-5.310032, -21.170218
-3.1782079, 1.735492
-6.3911996, -19.809464
-5.777565, -5.289357
-4.3074846, -14.255319
-5.950763, -11.057657
0.42132667, -14.855965
-4.5160923, -19.410824
-3.8364573, 2.1025662
-2.8802557, -11.196393
-1.2717626, -14.089692
-2.2866006, -27.082552
-4.9005413, -11.34498
-3.0121646, -16.449045
-8.237246, -19.852097
-6.7388678, -7.724926
-2.5460908, 11.747522
-3.0811567, -1.1061956
-3.7406685, -12.113818
1.525108, -27.409084
-5.023835, -32.212246
-5.016385, -13.907627
-3.2428765, 0.7689495
-4.160124, -13.341702
-1.3136708, -27.014145
-4.0046406, -24.355957
-3.6350095, 4.8624763
-5.2228413, -33.81643
-7.1020393, -31.065668
-10.8692045, -20.174435
-7.050383, -16.801327
-3.8905787, -15.919182
-3.9264066, -18.590351
-3.3280277, -5.7871704
-6.5519824, 10.43526
-3.9566727, 17.21788
-6.4531536, 4.173441
0.12759882, -5.7465487
-6.62962, -48.411167
-5.0665936, -43.635845
-7.1313734, -37.434734
-3.6543677, -23.120783
-5.830269, -5.7651544
-1.9868442, 7.7619367
-10.443243, -34.446518
-1.2818924, -30.937317
-6.150008, -2.7520657
-3.2461624, -21.613161
-2.1671994, -14.41148
-7.4453278, -25.904467
-5.061106, -25.318523
-7.039913, -14.1705265
-7.133383, 16.696257
-2.4100542, -4.2520266
-4.155106, -14.9281
-4.6048822, -24.53165
-9.4780445, 2.2867813
-8.509155, -20.890871
-7.453617, -16.159954
-1.9677451, -4.1075983
-4.323635, -45.557648
-7.500073, -20.10347
-5.4765024, -20.237175
-2.0784757, 10.511919
-6.6009283, 19.623024
-3.2280457, -9.249749
-9.990493, -17.654657
-2.5278647, -36.025925
-5.596765, -18.48907
-4.380914, -13.700612
-5.0221887, 16.15248
-4.737937, -13.814093
-2.5322886, -26.176609
-1.0182291, -9.562321
-8.432949, -26.406666
-9.357786, -31.312027
-4.053365, -43.62619
-6.164876, -12.280189
-3.8648272, -28.46841
-6.128207, -19.335949
-9.38925, -10.294809
-6.1036944, 34.792732
-4.048193, -15.48181
-9.543802, -6.1410913
-1.1191252, -26.322922
1.0470886, -28.986277
-8.287249, -52.404114
-6.7820854, -55.724457
-3.8673508, -19.410933
-5.177063, 9.201807
-5.1939874, 30.867575
-4.3676267, 8.996443
-9.109754, -26.243164
-5.337818, -48.16082
-3.3530214, -39.649086
-4.7689114, -36.73583
-7.090467, -1.5242522
-2.130665, 7.0762024
-5.0297904, -15.095636
-8.039752, -23.409878
-4.476036, -25.260162
-5.44787, -15.343952
-2.2480931, -21.917683
-1.3176961, -14.024879
-5.77132, -20.680782
-5.965585, -14.771402
-11.705475, -4.941415
-9.152981, -16.694454
2.2098765, -10.235222
-4.7908792, -0.09515095
1.3887299, -3.1473062
2.0601478, -18.862133
-8.622973, -22.32748
-10.315853, -22.78012
-4.249794, -16.263847
-9.68724, 21.840832
-9.367609, 14.881561
-3.9739149, -5.1583858
-5.8605065, -9.35968
-7.488146, -26.100145
-0.33499166, -35.55237
-9.711443, -19.08913
-7.2772546, -10.454729
-7.2178273, -17.0781
-4.8792405, 7.6593633
-2.0505362, -5.426231
-3.0033946, 9.640112
2.3878942, 9.721986
-8.305613, 6.815055
-2.6398726, -21.189402
-6.612253, -13.00445
-8.628812, 5.3910356
-10.546173, -24.702587
-5.6960335, -37.020584
-4.9996424, -22.630213
-3.9833932, -21.144266
-0.9033462, -6.8456364
-5.102993, -14.690899
-5.9812665, -7.143573
-4.7052, 19.357864
-9.312163, 27.892841
-6.7338405, -3.747344
-11.447938, -24.62477
-4.235355, -15.574274
-7.3096147, -1.3559327
-12.589895, 6.1109715
-3.2919934, -33.070538
-6.264475, -14.840871
-10.688931, -27.157906
3.719822, 7.7513714
-8.155915, 32.120182
-6.779836, -2.0248568
-4.936402, -32.866875
-8.173299, -33.182144
-9.27507, -12.248322
-4.004971, -32.641594
-2.7324831, -3.188919
-7.854981, -18.329826
-8.87136, 9.521682
-7.169724, 9.804194
-5.061328, -7.903304
-16.124535, -57.41813
-3.213848, -29.523174
-8.378924, -9.61474
-7.781887, -3.3537831
-3.3077023, -23.874897
-9.063659, -39.150112
-3.13593, 0.47478008
-13.820339, 22.748926
-4.2781453, -15.212467
-3.8239145, -23.407627
-2.9954631, -9.264011
-9.811936, -41.391457
-9.993448, -25.51346
-0.56623995, -12.64664
-5.5403175, -6.030689
0.6057977, 0.11615944
-6.1599684, 20.752047
-4.431053, 37.181084
-5.0312004, 5.907384
-4.552698, -32.22539
-10.784251, -29.372883
-11.903133, -66.46127
-4.7479935, -54.326653
-11.611484, -16.96986
-7.906856, -1.635829
-6.236591, -9.992011
-10.336502, -15.539434
-0.515731, -5.377472
-7.6709456, 20.25717
-4.9205775, -11.308432
-5.379811, -33.057354
-5.4240522, -25.689203
-1.0758741, -9.61537
-8.01918, -18.5184
-13.312503, -16.781622
-4.464452, -33.44085
