d_loss, g_loss
-110.11278, 5.5497518
-92.451935, -19.050247
-132.22215, -9.88021
-82.34386, -9.991945
-185.90326, -62.305717
-116.84039, -13.389592
-242.5965, -20.927977
-149.23212, -45.48221
-172.01424, -15.157616
-141.68658, -43.127403
-208.67139, -32.399258
-190.22449, -22.145813
-82.21358, 10.549416
-81.40825, -16.591951
-161.87065, 0.94625187
-56.31259, -47.557407
-173.11511, -36.97593
-55.79969, -13.367013
-126.893814, -51.81397
-84.56239, -46.634346
-112.58658, 16.27282
-105.23568, 2.9158325
-126.02312, -21.20644
-192.47533, -44.085335
-157.91867, 0.28935397
-139.4071, -36.453712
-92.098145, -10.974998
-114.842804, -26.285603
-69.54612, 5.1683674
-78.86393, -11.934223
-70.2201, -43.531143
-29.967133, -9.075382
-78.92134, -12.877308
-82.9068, -7.220384
-173.75153, -23.620539
-143.55917, -25.750698
-47.123817, -5.143029
-129.88852, 15.598738
-119.67969, -30.72483
-92.29383, -34.45968
-114.196465, 27.080265
-101.09703, -17.43745
-114.61131, 8.623789
-118.38574, -19.565544
-76.306175, -23.899033
-146.08531, -30.889488
-81.64116, -14.655606
-107.31477, -32.27141
-143.69426, -28.098936
-136.88411, -30.406704
-246.3025, -44.039726
-142.86688, -16.157263
-221.67122, -41.866505
-71.740486, -30.37848
-169.05174, -47.357395
-162.4563, -42.418266
-150.40884, -33.442257
-149.91994, 22.818153
-107.75191, -39.990196
-140.20605, -27.831177
-45.10121, 11.782196
-43.882725, -7.906806
-108.188484, -6.1149006
-52.104996, -12.768571
-108.15184, -20.878273
-54.466007, -21.276714
-72.90773, -21.933811
-43.79524, 6.0101337
-65.2524, -11.036956
-129.35211, -47.54624
-98.56606, -55.84824
-117.40509, -14.653095
-220.36047, -58.796017
-124.38562, -16.30383
-27.16761, -12.948018
-211.66393, -20.914286
-110.96467, -43.80658
-49.39268, -39.88015
-48.007103, -0.2875414
-134.73892, -8.365332
-65.42907, -23.97205
-128.71658, -31.936384
-62.620316, -49.4358
-83.067474, -42.902634
-94.20259, -11.140696
-95.87085, -17.14023
-233.49338, -46.53752
-18.772995, -32.697994
-90.83064, -15.463194
-102.98558, -45.273846
-89.93606, -33.41281
-51.86076, -28.038023
-175.96811, -22.85637
-179.21533, -51.858795
-198.0284, -21.171692
-157.06766, -17.172762
-84.32213, 5.802585
-87.594315, -6.3077207
-85.74393, -15.421989
-99.704475, -30.5927
-82.96594, -41.30147
-124.131874, -6.5041656
-112.35976, -33.70304
-73.27712, -20.014885
-79.51723, -8.859067
-108.60201, -33.284355
-85.678375, -30.290184
-103.53847, -26.156729
-77.47429, -25.8121
-216.81009, -25.431416
-204.30557, -55.21012
-89.85507, -22.724049
-114.410126, -34.22168
-107.8821, -40.9881
-86.74359, -62.12113
-378.53125, -34.25002
-93.79609, -29.73294
-200.0604, -55.25863
-62.075027, -2.4909954
-68.69794, -50.086906
-197.97733, -27.69356
-95.71042, -21.292442
-185.35577, -37.857773
-140.51344, -51.7862
-198.34348, -33.24447
-191.52946, -30.697287
-113.61452, -33.604702
-102.24006, -19.485645
-217.36896, -61.330536
-170.26923, -39.952232
-138.50829, -28.93983
-231.89725, -23.342634
-126.741974, -33.9533
-163.02588, -24.635628
-101.085175, -17.095598
-60.0876, -8.069387
-72.61984, -16.723665
-269.7904, 6.0716987
-316.21124, -50.84115
-144.68877, -51.86534
-41.562305, -24.444118
-241.06598, -38.21254
-41.631775, -37.098145
12.751373, -35.7935
-91.05121, -8.761766
-90.094215, -25.46788
-86.47861, -1.4182854
-110.802734, -37.600796
-165.55685, -36.739685
-110.56205, -19.559216
-10.429853, -32.407715
-24.86705, -31.400116
-178.27774, -23.830425
-66.70203, -21.396208
-74.63241, -4.860982
-50.36891, -29.310513
-112.647484, -25.674324
-134.95322, -30.96598
-66.86374, -53.846058
-189.52438, -0.31480217
-83.42699, -38.398323
-137.07193, -24.836216
-134.5506, -41.047684
-208.3702, -52.713062
-108.76606, -35.88053
-130.52112, -16.13479
-190.82597, -22.310661
-95.75781, -7.601961
-139.32834, 5.192851
-124.12779, -42.98417
-191.12729, -47.315308
-128.01413, -23.76399
-110.35542, -44.157295
-269.26797, -68.89119
-84.71946, -30.144318
-100.85112, -34.181107
-169.85371, -36.323257
-150.40195, -29.922411
-56.843292, -29.403091
-134.9317, -25.931492
-130.64142, -25.129358
-39.258636, -55.902946
-158.41681, -12.585871
-90.31558, -41.97724
-199.27765, -19.556417
-164.6677, -66.32761
-50.99066, -38.626434
-88.99112, -33.53263
-67.57696, -55.209213
-79.80431, -32.49883
-93.309456, -31.460257
-67.09734, -56.921715
-113.26624, -42.27498
-89.84198, -52.833054
-148.19328, -15.715902
-123.94795, -28.555529
-159.81204, -25.070301
-27.138172, -20.553349
-166.16064, -46.38274
-123.528175, -28.947844
-86.92081, -42.07908
-50.63385, -47.074837
-88.28775, -34.268173
-127.51611, -2.7177925
-96.47013, -22.84441
-86.883514, -8.102101
-79.135605, -22.996851
-11.025223, -45.069626
-76.67891, -43.65853
-38.556503, -37.4907
-192.64432, -45.05027
-110.30495, -22.88287
-63.76391, -42.356796
-58.362213, -54.81398
-137.61726, -49.94529
-183.0588, -63.265697
-134.79068, -34.276398
-69.11357, -42.12321
-202.05383, -16.339458
-209.7867, -47.19353
-40.193474, -50.99829
-133.23013, -50.407745
-119.288246, -27.015228
-151.94885, -56.727814
-97.13678, -21.434103
-48.043076, -38.52727
-185.57562, -35.982162
-117.97369, -34.918076
-129.61502, -58.08283
-126.432396, -42.085896
-132.2256, -50.749413
-69.040665, -58.197586
-96.622086, -41.381413
-98.56192, -52.558178
-125.1279, -26.572794
-52.299408, 30.462067
-137.64058, -30.718065
-151.1825, -28.85965
-82.97743, -44.25125
-293.12488, -46.47195
-150.51648, -62.14231
-137.68634, -47.013546
-55.002743, -9.229078
-139.89685, -30.343014
-71.38088, -36.19345
-64.08004, -9.830323
-48.049618, -41.02037
-172.67711, -10.664095
-50.04397, 4.986683
-99.43533, -34.27179
-136.61746, -43.186607
-55.449413, -27.378227
-77.93271, -41.290466
-147.92152, -42.018055
-120.62435, 20.067581
-115.33766, -4.7410398
-69.64102, -25.771116
-36.726017, -28.06029
-109.34761, -14.064594
-240.79129, -54.605453
-65.296196, -41.385853
-65.944176, -51.41997
-157.13007, -52.95967
-121.21253, -33.97263
-186.47876, -50.425377
-59.626183, -23.981552
-55.34606, -16.55806
-143.43501, -37.081493
-20.237907, -33.06054
-105.82044, -12.73123
-91.50037, -38.706654
-240.41472, -41.203537
-40.643593, -18.48705
-107.54996, -38.40198
-19.883749, -49.513306
-57.844227, -30.422499
-36.052437, 25.789473
-58.323883, -30.320833
-105.71855, -15.262951
-157.09723, -31.644361
-61.610786, -58.12744
-79.26178, -39.543682
-57.296135, -40.474483
-37.756897, -28.37251
-207.16772, -52.84384
-151.1492, -33.261536
-94.10014, -39.944153
-29.615772, -13.645244
-51.737843, -26.820139
-83.3008, -20.46352
-63.621826, 7.418227
-89.22207, -9.178207
-52.399178, -28.353992
-89.894844, -0.3270526
-173.99776, -36.828445
-160.15697, -24.823883
-143.84085, -37.42147
-147.96199, -16.963436
-83.22124, -26.815334
-172.67075, -18.400085
-34.701508, -8.734006
-209.42282, -36.752266
-150.1722, -32.352837
-30.526112, -14.200621
-99.45194, -38.58148
-194.4285, -30.459839
-62.018417, -43.99861
-187.11157, -24.193039
8.793503, -20.15948
-117.57746, -15.79578
-33.822647, 3.2151322
-154.10788, -15.144014
-184.2503, -43.89184
-159.53857, -19.98915
-121.218994, -29.130775
-93.61436, -21.239979
-61.21326, -37.34438
-12.897087, -42.263374
-64.975204, -21.734735
-148.27669, -38.876934
-172.70804, 3.4506989
-30.592163, -19.89007
-54.21119, -12.963345
-72.955826, -12.810889
-92.381805, -32.882957
-55.451797, -23.415964
-219.88794, -45.032898
-36.075924, -17.292711
-76.642586, -26.420444
-70.81506, -30.104183
-116.98779, -32.01618
-134.78497, -11.292242
-97.128586, -46.00721
-85.0506, -19.29738
-136.27486, -19.460611
-130.55067, -45.708538
-69.5862, -28.905031
-90.75827, -25.055431
-109.761345, -26.20208
-105.05403, -30.586609
-28.029015, -18.701637
-18.906746, -1.1598053
-41.894825, -28.548382
-47.539593, -6.768079
-112.041855, -5.7776475
-88.86688, -22.66356
-299.17157, -7.6121607
-191.8066, -5.525546
-217.30978, -15.424722
-96.15668, -18.591621
-101.21345, -15.895434
-291.01163, -18.01323
-127.63785, -27.018179
-82.10965, -28.46812
-169.33154, -30.27713
-167.15765, -33.968777
-101.41547, -26.40427
-125.64676, -12.658288
-49.583218, -20.7764
-260.8858, 0.29998827
-41.16345, 5.7536097
-134.94351, -11.062454
-92.283875, -11.327797
-78.47418, -22.793129
-44.747864, -9.193342
-88.7703, -31.366726
-60.33501, -25.872065
-98.30081, -31.596008
-228.11923, -19.632301
-2.3353653, -19.804525
-167.17621, -22.402174
-60.250526, -18.121548
-181.87178, -12.277245
-123.35164, -18.764502
-37.980556, 21.989239
-147.21115, -20.97072
-45.358597, -5.549344
-52.604458, -17.425438
-35.938553, -3.2959056
-37.152153, -17.210064
-109.78894, -10.571934
-125.212036, -40.256927
-153.71863, -32.587948
-91.86841, -39.376347
-53.197517, -28.95019
-70.603134, -32.914085
-70.63285, -37.423523
-52.030582, -31.076582
-7.1353836, -26.980946
-30.770742, -6.608533
-86.76807, -16.871616
-45.713066, 1.3487864
-259.87384, -16.862247
-75.23227, -38.73864
-14.897813, -27.062298
-64.20761, -12.774656
-212.27237, -24.566576
-192.09232, -37.64942
-57.418125, -28.977661
-77.3254, -20.777254
-66.94206, -27.903028
-236.51988, -17.888348
-52.30911, -20.248177
-46.034866, -20.686205
-178.33861, -38.204235
-50.81642, -27.283792
-113.016205, -30.180809
-36.61796, -23.837763
-132.06253, -30.28095
-178.43, -16.804382
-118.55304, -3.5950603
-57.844296, -14.168587
-52.632195, -5.603493
-61.736298, -15.127912
-79.458694, -30.156439
-129.99072, -19.351002
-56.464897, -19.31975
-236.10995, -7.468982
-77.36773, -25.673637
-180.17966, -20.713055
-54.879257, -10.743114
-55.37467, -21.275227
-57.228733, 0.7716794
-22.890404, -27.109966
-80.97716, -5.670281
-201.27458, -36.81665
-26.096275, -25.530216
-103.77691, -14.6594305
-63.988274, -17.683743
-71.22917, -26.697676
-88.11945, -41.49683
-60.61612, -34.227913
-138.81302, -31.726068
-128.23428, -29.693714
-70.404144, -27.653854
-167.3618, -30.938362
-11.349241, -25.085503
-9.487434, -24.533386
-33.089615, -19.738918
-114.69997, -38.179207
-9.824722, -6.348711
-73.308, -7.6794076
-90.43121, -38.856777
-44.032074, -23.168827
-124.89011, -33.07244
-79.841034, -43.886215
-67.512405, -25.698978
-179.69489, -26.638851
-53.66967, -28.031874
-177.71454, -29.417625
-61.408257, -5.0269313
-37.58767, -34.048737
-50.878326, -24.63949
-72.87131, -21.030348
-76.655426, -30.987127
-72.22262, -28.281443
-117.11741, -46.680485
-61.30659, 7.6130986
-32.455864, -5.3007126
-30.181524, -35.395943
-102.46393, -20.868332
-60.932484, -14.937925
-9.874615, -24.361412
-51.622547, 2.9561815
-70.32756, -16.742554
-67.27328, -21.685677
-134.56238, -20.90216
-116.01507, -18.561255
-55.46717, -19.239746
-20.587105, -21.876514
-104.48224, -37.519127
-31.898182, -45.923164
-56.398476, -33.419846
-14.651978, -14.105627
-153.32751, -16.800646
-123.083435, -40.08836
-25.46101, 0.04650688
-56.942276, -16.560726
-31.05214, -32.391006
-23.392548, -46.872406
-47.536102, -4.6846046
-49.052216, -24.493599
-67.07624, -20.065247
-60.573853, -16.901714
-84.344864, -28.74417
-59.820854, -30.273106
-113.99821, -53.403526
-76.56885, -48.471664
-162.51318, -32.917828
-25.792973, -40.248154
-138.26065, -25.624521
-59.977947, -29.526344
-81.49237, -20.719261
-21.446976, -28.635618
-58.35692, -36.571102
-17.475817, -19.671307
-33.344597, -6.375741
-276.9681, -30.300943
-26.838522, -41.988274
-147.80591, -14.712597
-148.71059, -21.043566
-78.44064, -7.754133
-104.72231, -19.028147
-39.32807, -1.5993643
-110.09401, -2.6712222
-133.1297, -12.726737
-179.58861, -19.786629
-72.26374, -14.641579
-95.89701, -21.58303
-234.26169, -11.156876
-58.147953, -23.406948
-42.169468, -12.615451
-54.711075, 14.752332
-39.92616, -4.860129
-4.9055405, -9.467155
-220.25105, -28.62486
-68.826324, -23.059818
-106.296555, -9.226151
-89.52265, -6.5817347
-24.275055, -14.460672
-202.21823, -39.078003
-37.778538, -0.6372719
-54.922424, -26.619217
-81.65793, -13.389143
7.8777447, -21.995646
-46.072662, -14.294735
-34.420128, -41.243244
-76.08867, -29.073494
-19.490746, -24.355042
-27.507078, -26.582214
-113.77396, -12.918732
-31.842949, -27.477291
-137.79457, -35.878254
-103.897675, -35.592583
-57.196903, -16.885801
-127.719444, -19.979776
-64.90656, -8.819835
-183.60678, -2.758872
-149.01118, -0.82341385
-88.72, 15.790945
-30.638508, -1.5194683
30.614243, -2.4547467
-58.0309, -18.07788
-151.48961, -16.406734
-31.082054, -20.978617
-91.700424, -13.042826
-69.65748, 3.3328133
-49.556114, -18.040691
-58.99067, -1.8131583
-62.50094, -24.62021
-16.97485, -15.658738
-44.844177, -22.878845
-17.39486, -31.397068
-19.68678, -37.616394
-52.44748, -22.156399
-25.48983, -38.064777
-77.46878, -34.79859
-85.05639, -29.32846
-90.82486, -33.429466
-100.61096, -20.617313
-59.878983, -24.886976
-134.77109, -16.085768
-102.48206, -8.542324
-9.294071, -12.909826
-149.62955, -24.734116
-166.46002, -39.054626
-84.02797, -25.777689
-55.476837, -23.441711
-93.96267, -33.33072
-107.029884, -37.60471
-67.943886, -16.945633
-48.691128, -17.792572
-49.48112, -15.2621975
-128.6539, -18.08821
-83.89626, -31.402712
-18.31354, -19.386383
-37.553947, -24.16724
-76.278915, -39.194637
-46.324444, -18.344809
-124.20982, -17.59816
-170.64014, -24.929832
-51.667587, -39.52851
-52.77, -44.7744
-215.63904, -41.629684
-96.13786, -29.55877
-65.83763, -13.553003
3.5234966, -26.700283
-72.72891, -35.00516
-100.85113, -18.034962
-67.006714, -10.715618
-112.75414, -19.108257
-189.20348, -16.568287
-106.36319, -19.45219
-31.801815, -1.2094598
-74.63652, -7.5223675
-79.1374, -17.917984
-33.26892, -9.845981
-83.16719, -18.298597
4.413067, -28.814926
-102.621376, -22.421486
-77.69858, -13.237549
-75.57065, -23.212662
-120.1814, -8.8473625
-120.70634, -24.7576
-72.20925, -17.79295
-63.59534, -22.446533
-13.152893, -24.100712
-74.03887, -20.288795
-30.724548, -9.182618
-184.11423, -31.52703
-51.90316, -30.63626
-89.68834, -37.2459
-112.115135, -30.477966
-90.751755, -34.369316
-112.26409, -22.837074
-66.60439, -33.74576
-146.00339, -40.001854
-87.41795, -19.380304
-119.47118, -12.787871
-7.012066, -36.543915
-181.5405, -49.909325
-79.997314, -33.331146
-113.27942, -28.453169
-50.706146, -27.961435
-123.76234, -38.005936
-83.02273, -22.615961
-131.07735, -21.787764
-57.12091, -15.500695
-26.805595, -12.521127
-32.54833, -12.968916
-99.45287, -8.923307
-59.08278, -17.706459
-146.76234, -11.197464
-100.3298, -16.608715
-26.760315, -38.355812
-91.844215, -28.884369
-71.545685, -14.775309
-60.7259, -20.693275
-70.68059, -21.03297
-80.118416, -13.679716
-63.214504, -2.6810312
-56.671295, -19.114592
-68.826645, -28.586239
-138.65355, -46.314293
-137.13864, -39.351448
-168.39465, -40.067623
-58.826614, -31.147125
-144.05817, -34.778534
-71.78775, -47.650097
-8.747395, -31.105177
-196.05399, -57.644012
-148.00648, -26.686556
-94.73895, -17.998865
-69.40965, -29.212727
-91.300476, -15.330885
-146.71619, -14.744949
-10.270954, -39.891693
-45.580517, -38.252735
-157.0997, -25.441372
-23.51283, -20.447031
-20.346151, -18.31395
-68.93518, -17.350765
-225.28581, -23.900139
-73.01134, -15.843903
-4.7414284, -26.558382
-39.025482, -34.94993
-54.890232, -30.834312
-38.71488, -29.314098
-3.7937317, -38.46131
-110.45292, -36.138836
-105.494675, -24.048035
-69.623184, -34.042534
-105.25383, -56.225296
-87.051506, -41.343834
-112.7024, -17.568954
-38.87345, -14.595272
-50.898758, -13.760664
-112.751205, -9.053178
-81.180016, -9.44856
-112.987076, -26.454445
-33.061947, -12.110988
-5.6361637, 5.3115864
-19.9184, -31.244276
-71.02257, -28.63455
-34.593002, -27.865753
-127.16049, -26.15281
-56.601013, -28.58472
-96.26469, -19.93567
52.091957, 2.8577685
-57.401436, -21.473684
-21.968506, -28.80354
